0.000000	0.375875	sil
0.375875	0.810366	AH
0.810366	0.996662	P
0.996662	1.447123	AH
0.997568	0.997568	sp
1.447123	1.648469	B
1.648469	2.115000	AH
2.115000	2.235000	V
2.235000	2.235000	sp
2.235000	2.295000	DH
2.295000	2.860000	AH
2.860000	2.860000	sp
2.860000	2.970000	W
2.970000	3.220000	ER
3.220000	3.350000	L
3.350000	3.410000	D
3.410000	3.410000	sp
3.410000	3.575000	S
3.575000	4.040000	OW
4.040000	4.040000	sp
4.040000	4.145000	HH
4.145000	4.825000	AY
4.825000	5.315000	sp
5.315000	5.435000	L
5.435000	5.890000	AY
5.890000	6.020000	K
6.020000	6.020000	sp
6.020000	6.500000	AH
6.500000	6.515000	sp
6.515000	6.657188	D
6.657188	7.195500	AY
7.195500	7.300125	M
7.300125	7.669688	AH
7.669688	7.825000	N
7.825000	7.995000	D
7.995000	7.995000	sp
7.995000	8.285625	IH
8.285625	8.450000	N
8.450000	8.450000	sp
8.450000	8.533687	DH
8.533687	8.845000	AH
8.845000	8.845000	sp
8.845000	9.065000	S
9.065000	9.130000	K
9.130000	9.780000	AY
9.780000	9.825000	sp
9.825000	10.105000	sil
