0.000000	0.239992	sil
0.239992	0.335000	T
0.335000	0.388247	W
0.388247	0.605000	IH
0.605000	0.840000	NG
0.840000	0.920547	K
0.920547	1.086556	AH
1.086556	1.400000	L
1.400000	1.400000	sp
1.400000	1.545000	T
1.545000	1.585654	W
1.585654	1.715784	IH
1.715784	2.040000	NG
2.040000	2.120631	K
2.120631	2.474606	AH
2.474606	2.774493	L
2.774493	2.774493	sp
2.774493	2.902480	L
2.902480	3.380694	IH
3.380694	3.435851	T
3.435851	3.565446	AH
3.565446	3.769476	L
3.769476	3.769476	sp
3.769476	3.987430	S
3.987430	4.061866	T
4.061866	4.520801	AA
4.520801	4.665000	R
4.665000	5.164487	sp
5.164487	5.304792	HH
5.304792	5.915000	AW
5.915000	5.915000	sp
5.915000	6.434724	AY
6.434724	6.615000	W
6.435260	6.435260	sp
6.615000	6.832610	AH
6.832610	7.105000	N
7.105000	7.145000	D
7.145000	7.735000	ER
7.735000	7.735000	sp
7.735000	7.851156	W
7.851156	8.134978	AH
8.134978	8.380000	T
8.380000	8.380000	sp
8.380000	8.492674	Y
8.492674	8.965000	UW
8.965000	9.047492	sp
9.047492	9.502143	AA
9.502143	9.920000	R
9.920000	10.050000	sp
10.050000	10.315000	sil
