0.000000	0.065000	sil
0.065000	0.139219	W
0.139219	0.225000	IH
0.225000	0.269251	DH
0.269251	0.332853	sp
0.333560	0.380908	DH
0.380908	0.506700	AH
0.506700	0.506700	sp
0.506700	0.675600	N
0.675600	0.822593	IH
0.822593	0.915876	K
0.915876	1.210568	sp
1.210568	1.297492	N
1.297492	1.525000	AE
1.524755	1.639532	K
1.639532	1.954011	sp
1.954011	2.024680	P
2.024680	2.180000	AE
2.180000	2.231742	D
2.231742	2.415000	IY
2.415000	2.415000	sp
2.415000	2.490000	W
2.490000	2.649399	AE
2.649399	2.710174	K
2.710174	3.061402	sp
3.061402	3.130000	G
3.130000	3.285000	IH
3.285000	3.367400	V
3.367400	3.367400	sp
3.368107	3.556088	AH
3.556088	3.556088	sp
3.556088	3.667746	D
3.667746	3.864207	AO
3.864207	3.927809	G
3.927809	3.927809	sp
3.927809	4.091056	AH
4.091056	4.184340	sp
4.184340	4.216141	B
4.216141	4.524260	OW
4.524260	4.678319	N
4.678319	4.845000	sp
4.845000	5.105000	sil
