0.000000	0.188464	sil
0.188464	0.540000	EH
0.540000	0.670000	V
0.670000	0.695000	R
0.695000	0.830000	IY
0.830000	0.915000	W
0.915000	1.050997	EH
1.050997	1.125000	R
1.125000	1.125000	sp
1.125000	1.195000	DH
1.195000	1.330000	AE
1.330000	1.355000	T
1.355000	1.355000	sp
1.355000	1.492581	M
1.492581	1.664649	EH
1.664649	1.808616	R
1.808616	1.986582	IY
1.986582	2.099909	W
1.987001	1.987001	sp
2.099909	2.200224	EH
2.200224	2.264023	N
2.264023	2.345451	T
2.345451	2.652273	sp
2.652273	2.751330	M
2.751330	2.912086	EH
2.912086	3.040000	R
3.040000	3.214292	IY
3.213872	3.213872	sp
3.214292	3.355321	W
3.355321	3.440000	EH
3.440000	3.523633	N
3.523633	3.616393	T
3.616393	3.918598	sp
3.918598	4.012618	M
4.012618	4.247247	EH
4.247247	4.330000	R
4.330000	4.536021	IY
4.535601	4.535601	sp
4.536021	4.627942	W
4.627942	4.754281	EH
4.754281	4.815981	N
4.815981	4.910840	T
4.910840	5.050000	sp
5.050000	5.070000	sil
