0.000000	0.157766	sil
0.157766	0.202017	W
0.202017	0.243704	IH
0.243704	0.421992	DH
0.421992	0.421992	sp
0.421992	0.550898	AH
0.550257	0.550257	sp
0.550898	0.718926	N
0.718926	0.862583	IH
0.862583	1.002392	K
1.003033	1.185000	sp
1.185000	1.291629	N
1.291629	1.485000	AE
1.485000	1.650130	K
1.648847	1.791222	sp
1.791222	1.893834	P
1.893834	2.095851	AE
2.095851	2.188202	D
2.188202	2.421644	IY
2.421003	2.421003	sp
2.421644	2.499886	W
2.499886	2.624945	AE
2.624945	2.740000	K
2.740000	3.010000	sp
3.010000	3.115000	G
3.115000	3.266270	IH
3.266270	3.365675	V
3.365675	3.365675	sp
3.365675	3.565000	AH
3.565000	3.590000	sp
3.590000	3.685000	D
3.685000	3.894127	AO
3.894127	3.994174	G
3.994174	4.205170	AH
3.994174	3.994174	sp
4.098069	4.098069	sp
4.205170	4.284695	B
4.284695	4.628445	OW
4.628445	4.840000	N
4.840000	4.875000	sp
4.875000	5.015000	sil
