0.000000	0.326548	sil
0.326548	0.411566	DH
0.411566	0.590000	IH
0.590000	0.769030	S
0.769030	0.960321	sp
0.960321	1.300000	OW
1.300000	1.344454	L
1.344454	1.528987	M
1.344454	1.344454	sp
1.528987	1.855000	AE
1.855000	2.045000	N
2.045000	2.579825	sp
2.579825	2.690000	HH
2.690000	3.070701	IY
3.070701	3.070701	sp
3.070701	3.315000	P
3.315000	3.355000	L
3.355000	3.615000	EY
3.615000	3.683841	D
3.683841	3.683841	sp
3.683841	3.899736	S
3.899736	4.073360	IH
4.073360	4.182898	K
4.182898	4.423791	S
4.423791	5.036931	sp
5.036931	5.145000	HH
5.145000	5.622346	IY
5.622346	5.720067	sp
5.719612	5.801879	P
5.801879	5.840000	L
5.840000	6.175945	EY
6.175945	6.256394	D
6.256394	6.256394	sp
6.256394	6.409111	N
6.409111	6.630914	IH
6.630914	6.740452	K
6.740452	6.899078	sp
6.899078	7.013161	N
7.013161	7.285870	AE
7.285870	7.373591	K
7.373591	7.551306	sp
7.551306	7.905828	AA
7.905828	8.055000	N
8.055000	8.055000	sp
8.055000	8.168537	M
8.168537	8.505000	AY
8.505000	8.505000	sp
8.505000	8.690000	S
8.690000	8.770000	T
8.770000	8.875000	IH
8.875000	8.955000	K
8.955000	9.095000	S
9.095000	9.095000	sp
9.095000	9.280000	sil
