0.000000	0.333835	sil
0.333835	0.450853	DH
0.450853	0.640000	IH
0.640000	0.799279	S
0.799279	0.969114	sp
0.969114	1.323668	OW
1.323668	1.372693	L
1.372693	1.392828	D
1.392828	1.392828	sp
1.392828	1.560913	M
1.560913	1.870000	AE
1.870000	2.037154	N
2.036278	2.607067	sp
2.606191	2.690000	HH
2.690000	3.150000	IY
3.150000	3.150000	sp
3.150000	3.268025	P
3.268025	3.350000	L
3.350000	3.665000	EY
3.665000	3.719754	D
3.719754	3.875000	F
3.720629	3.720629	sp
3.875000	4.410000	AY
4.410000	4.585000	V
4.585000	5.047799	sp
5.047799	5.107329	HH
5.107329	5.561684	IY
5.561684	5.623840	sp
5.623840	5.725000	P
5.725000	5.780000	L
5.780000	6.175000	EY
6.175000	6.256785	D
6.256785	6.256785	sp
6.256785	6.369717	N
6.369717	6.600000	IH
6.600000	6.759289	K
6.759289	6.886228	sp
6.886228	6.965017	N
6.965017	7.274048	AE
7.274048	7.373849	K
7.373849	7.542809	sp
7.542809	7.970900	AA
7.970900	8.045000	N
8.045000	8.045000	sp
8.045000	8.155000	M
8.155000	8.648493	AY
8.648493	8.750000	HH
8.649368	8.649368	sp
8.750000	9.112477	AY
9.112477	9.240000	V
9.240000	9.240000	sp
9.240000	9.330000	sil
