0.000000	0.232563	sil
0.232563	0.333594	DH
0.333594	0.528031	IH
0.528031	0.718656	S
0.720563	0.825406	sp
0.825406	1.170438	OW
1.170438	1.235000	L
1.235000	1.290531	D
1.290531	1.431594	M
1.290531	1.290531	sp
1.431594	1.775000	AE
1.775000	1.952000	N
1.952000	2.594406	sp
2.594406	2.674469	HH
2.674469	3.080000	IY
3.080000	3.080000	sp
3.080000	3.235000	P
3.235000	3.318781	L
3.318781	3.530000	EY
3.530000	3.610000	IH
3.610000	3.700000	N
3.700000	3.792370	sp
3.792370	3.910722	T
3.910722	4.509624	UW
4.509624	5.062614	sp
5.062614	5.102405	HH
5.102405	5.530922	IY
5.530922	5.610503	sp
5.610503	5.696206	P
5.696206	5.780000	L
5.780000	6.171656	EY
6.171656	6.245000	D
6.245000	6.245000	sp
6.245000	6.345103	N
6.345103	6.571604	IH
6.571604	6.669551	K
6.669551	6.835000	sp
6.835000	6.926660	N
6.926660	7.170507	AE
7.170507	7.265392	K
7.265392	7.471488	sp
7.471488	7.855113	AA
7.855113	8.121405	N
8.120385	8.120385	sp
8.120385	8.186703	M
8.185682	8.545840	AY
8.545840	8.545840	sp
8.545840	8.768260	SH
8.768260	9.225000	UW
9.225000	9.225000	sp
9.225000	9.250000	sil
