0.000000	0.065000	sil
0.065000	0.118200	M
0.118200	0.250000	AO
0.250000	0.341852	R
0.341852	0.429922	N
0.429922	0.565504	IH
0.565504	0.682545	NG
0.682545	0.732954	B
0.683124	0.683124	sp
0.732954	0.876647	EH
0.876647	0.965000	L
0.965000	1.028453	Z
1.028453	1.130000	AA
1.028453	1.028453	sp
1.130000	1.290925	R
1.290925	1.290925	sp
1.290925	1.370000	R
1.370000	1.559192	IH
1.559192	1.854112	NG
1.854112	2.017506	IH
2.017506	2.125276	NG
2.125276	2.471763	sp
2.471763	2.521013	D
2.521013	2.699471	IH
2.699471	3.060000	NG
3.060000	3.060000	sp
3.060000	3.140000	D
3.140000	3.345000	AO
3.345000	3.690000	NG
3.690000	3.690000	sp
3.690000	3.772538	D
3.772538	3.879729	IH
3.879729	4.285316	NG
4.285316	4.786506	sp
4.786506	4.879211	D
4.879211	5.039708	IH
5.039708	5.420000	NG
5.420000	5.420000	sp
5.420000	5.505000	D
5.505000	5.735000	AO
5.735000	6.080000	NG
6.080000	6.080000	sp
6.080000	6.150000	D
6.150000	6.300504	IH
6.300504	6.810000	NG
6.810000	6.810000	sp
6.810000	7.140000	sil
